title,genre,,,,,,
Lakadbaggha,Action            ,,,,,,
King,"Action, Comedy, Crime            ",,,,,,
Biscoth,Comedy            ,,,,,,
Aashiq,"Action, Drama, Romance            ",,,,,,
Aadhaar,Drama            ,,,,,,
Singam 2,"Action, Crime, Thriller            ",,,,,,
Mona Home Delivery,Drama            ,,,,,,
Umang,"Drama, Family            ",,,,,,
Maa Oori Polimera,Thriller            ,,,,,,
#BHAGAR,Drama            ,,,,,,
Godavari,"Drama, Romance            ",,,,,,
Hi Krushna,"Comedy, Drama, Family            ",,,,,,
Jaanmoni 3,"Musical, Romance            ",,,,,,
Dhaam Dhoom,"Action, Drama, Thriller            ",,,,,,
Meri Jung Ka Elaan,Action            ,,,,,,
Jiti Le Jindagi,Drama            ,,,,,,
Sona Dhwandi Bhed Te Suchha Pahad,Mystery            ,,,,,,
Chaskela,"Comedy, Drama            ",,,,,,
Oh My Kadavule,Comedy            ,,,,,,
Ghar Aaya Mera Pardesi,"Drama, Adventure, Action            ",,,,,,
Second Show,"Action, Crime            ",,,,,,
Uyarntha Manithan,Drama            ,,,,,,
Dhostan,Action            ,,,,,,
Taj Mahal: An Eternal Love Story,"Drama, History, Musical            ",,,,,,
Thiruda Thirudi,"Comedy, Romance            ",,,,,,
The Bund,"Documentary, Short            ",,,,,,
Jwalamukhi,"Action, Drama            ",,,,,,
A Little Love Story,"Short, Romance            ",,,,,,
Mr. & Ms. Rowdy,"Comedy, Thriller            ",,,,,,
Om 3D,"Action, Thriller            ",,,,,,
Avu Aey Thay!,Drama            ,,,,,,
Mirza,"Action, Drama            ",,,,,,
Punjabi House,"Comedy, Drama, Romance            ",,,,,,
Gunaah,"Crime, Drama, Thriller            ",,,,,,
Desatanakkili Karayarilla,Drama            ,,,,,,
Eli,Comedy            ,,,,,,
Baap Beti,Drama            ,,,,,,
Romans,Comedy            ,,,,,,
PremGranth,"Action, Drama, Musical            ",,,,,,
Gehraiyaan,Horror            ,,,,,,
Pidikittapulli,Thriller            ,,,,,,
Kashmakash,"Action, Family, Mystery            ",,,,,,
Ek Khiladi Ek Haseena,"Comedy, Crime, Thriller            ",,,,,,
Anukokunda Oka Roju,"Mystery, Thriller            ",,,,,,
Genius,Drama            ,,,,,,
Tiktiki,"Mystery, Thriller            ",,,,,,
Girlfriend Chor,Romance            ,,,,,,
Sannyasi Deshonayok,Drama            ,,,,,,
Uyyala Jampala,"Drama, Family, Romance            ",,,,,,
Kaleerein,"Drama, Romance            ",,,,,,
Pyar Ki Kahani,"Drama, Romance            ",,,,,,
Operation Cobra,"Action, Thriller            ",,,,,,
Kutti Puli,"Action, Thriller            ",,,,,,
Teri Kasam,Romance            ,,,,,,
Flush,Drama            ,,,,,,
Sweekar Kiya Maine,"Comedy, Drama            ",,,,,,
Nokol Heere,Mystery            ,,,,,,
Ee Parakkum Thalika,"Comedy, Drama, Romance            ",,,,,,
Meru Malan,Romance            ,,,,,,
Kaathal - The Core,Drama            ,,,,,,
Zindgi Ka Har Rang ... Gulaal,Drama            ,,,,,,
The Road to Mandalay,Drama            ,,,,,,
Andarivaadu,"Action, Comedy, Drama            ",,,,,,
Happy Ending- Gupchup,Drama            ,,,,,,
Baaz: A Bird in Danger,"Mystery, Thriller            ",,,,,,
Banarasi Babu,Comedy            ,,,,,,
Garam Jawani,Thriller            ,,,,,,
Laal Paree,Fantasy            ,,,,,,
The Hindu Boy,"Short, Drama            ",,,,,,
Bungalowil Outha,Drama            ,,,,,,
Yeh Teraa Ghar Yeh Meraa Ghar,"Comedy, Drama            ",,,,,,
Ladies Tailor,Comedy            ,,,,,,
Bhootkaal,Horror            ,,,,,,
Gangaputrulu,Drama            ,,,,,,
Film Hi Film,"Comedy, Drama, Music            ",,,,,,
Madhur Milan,"Drama, Musical            ",,,,,,
New Delhi,"Action, Crime, Drama            ",,,,,,
Sudigaadu,"Action, Comedy            ",,,,,,
Sunaina,"Comedy, Fantasy            ",,,,,,
Nalai Namadhe,Drama            ,,,,,,
Bucchi Naidu Kandriga,Drama            ,,,,,,
English Padam,Comedy            ,,,,,,
Evidey,"Drama, Mystery, Thriller            ",,,,,,
Waqt Ki Awaz,"Action, Crime, Drama            ",,,,,,
Ponthan Mada,Drama            ,,,,,,
Kya Dill Mein Hai,Drama            ,,,,,,
Kaaryasthan,Comedy            ,,,,,,
The Seventh String,Drama            ,,,,,,
Deool,Drama            ,,,,,,
Mirza Jatt,Romance            ,,,,,,
Adhinayakudu,"Action, Drama            ",,,,,,
Mahadev Ka Gorakhpur,"Action, Thriller            ",,,,,,
Vir Das: Landing,Comedy            ,,,,,,
Carry on Kesar,"Comedy, Drama, Family            ",,,,,,
Zindagi Ek Juaa,Action            ,,,,,,
Teen Aur Aadha,Drama            ,,,,,,
Kidnapper,Comedy            ,,,,,,
Bhabhi Ki Chudiyan,"Drama, Family            ",,,,,,
Goli Soda 2,"Action, Drama            ",,,,,,
Chithiram Pesuthadi,"Drama, Romance, Thriller            ",,,,,,
The Violin Player,"Drama, Music            ",,,,,,
Aisi Deewangi Dekhi Nahi Kahi,"Drama, Romance            ",,,,,,
Insta Millionaire (Pocket FM) Hindi,Drama            ,,,,,,
Bhikari,"Action, Drama, Thriller            ",,,,,,
Shamantakamani,Drama            ,,,,,,
Jis Desh Men Ganga Behti Hai,"Drama, Musical, Romance            ",,,,,,
Tasal,Crime            ,,,,,,
Jodi,Romance            ,,,,,,
Kottravai,Action            ,,,,,,
2 Harihar Nagar,"Comedy, Thriller            ",,,,,,
Kabhi Mausam Hua Resham,"Short, Romance            ",,,,,,
Swapnasundari,Thriller            ,,,,,,
Uncle,Drama            ,,,,,,
Jonaki,Drama            ,,,,,,
Oru Thathvika Avalokanam,Comedy            ,,,,,,
The Light: Swami Vivekananda,"Biography, History            ",,,,,,
Aan Devathai,"Action, Drama            ",,,,,,
Hum Farishte Nahin,"Action, Thriller            ",,,,,,
Vatsyayana Kamasutra,Thriller            ,,,,,,
Kalyana Vaibhogame,"Comedy, Drama            ",,,,,,
Pattabhishekam,Comedy            ,,,,,,
Dhurala,Drama            ,,,,,,
The Last Poem,"Drama, Romance            ",,,,,,
Anusandhan,Thriller            ,,,,,,
Aatma,"Crime, Drama, Horror            ",,,,,,
Kairi: Rishta Khatta Meetha,Drama            ,,,,,,
Tum Haseen Main Jawan,"Comedy, Romance            ",,,,,,
Time Enna Boss,Comedy            ,,,,,,
Zara Si Zindagi,"Drama, Family, Romance            ",,,,,,
Sheela Meri Jaan,Thriller            ,,,,,,
Ghaath,"Crime, Drama, Thriller            ",,,,,,
Aur Ahista Kijiye Baatein,"Short, Romance            ",,,,,,
Jai Mahalakshmi,null,,,,,,
Hello Remember Me,Drama            ,,,,,,
Woh Toh Hai Albela,Drama            ,,,,,,
Sillunu Oru Kadhal,"Drama, Romance            ",,,,,,
Operation MBBS,"Comedy, Drama            ",,,,,,
Attarintiki Daredi,"Action, Comedy, Drama            ",,,,,,
Junoon-E-Ishq,Drama            ,,,,,,
Bed Room,Romance            ,,,,,,
Rudra Thandavam,"Action, Drama            ",,,,,,
Itni Si Baat,"Comedy, Family            ",,,,,,
Celluloid,"Biography, Drama            ",,,,,,
Badshah x Jacqueline Fernandez x Aastha Gill: Paani Paani,Music            ,,,,,,
23rd March 1931: Shaheed,"Biography, Drama, History            ",,,,,,
Ganga,"Action, Drama, Music            ",,,,,,
Virsa,Drama            ,,,,,,
Kadhal Onru Kanden,Short            ,,,,,,
Legacy,Drama            ,,,,,,
Pingara,Drama            ,,,,,,
Vijeta,"Drama, Sport            ",,,,,,
Rough Book,Drama            ,,,,,,
Padamati Sandhya Ragam,Romance            ,,,,,,
SOS: Secrets of Sex Chapter 3,Drama            ,,,,,,
Aalambana,Drama            ,,,,,,
Baaz,"Action, Mystery, Thriller            ",,,,,,
Bhai,"Action, Comedy, Thriller            ",,,,,,
Padayottam,"Comedy, Crime            ",,,,,,
Arjuna Phalguna,"Comedy, Crime, Thriller            ",,,,,,
Hum 2 Hain Na,Drama            ,,,,,,
Manasuku Nachindhi,Romance            ,,,,,,
Ring Wrong Ring,Comedy            ,,,,,,
Super Dancer,Reality-TV            ,,,,,,
Sathriyan,Action            ,,,,,,
Parugo Parugu,"Comedy, Crime            ",,,,,,
Gharana,"Comedy, Drama            ",,,,,,
Trikona,"Mystery, Thriller            ",,,,,,
Geet,Drama            ,,,,,,
Surajya Sanhita,History            ,,,,,,
Haani,"Family, Romance            ",,,,,,
Chandamama Kathalu,Drama            ,,,,,,
Kirumi,Crime            ,,,,,,
My Mother's Girlfriend,"Short, Drama            ",,,,,,
Ghya Chang Fou,"Comedy, Drama, Fantasy            ",,,,,,
Deyyam,Horror            ,,,,,,
Open Tee Bioscope,Drama            ,,,,,,
Dil Ek Mandir,"Drama, Musical, Romance            ",,,,,,
Baa Naale Baa,Drama            ,,,,,,
Doosukeltha,"Action, Comedy            ",,,,,,
Hero Heroine,Drama            ,,,,,,
Neverland,Drama            ,,,,,,
Aaj Ka Daur,"Action, Drama            ",,,,,,
Maithili,Drama            ,,,,,,
Veera,"Comedy, Romance            ",,,,,,
Maharaj Ki Jai Ho,Comedy            ,,,,,,
Reddy Garintlo Rowdyism,"Action, Romance            ",,,,,,
Kabir,"Action, Thriller            ",,,,,,
Anoochcharito,"Short, Drama            ",,,,,,
Kismat,"Musical, Family, Drama            ",,,,,,
SOS Kolkata,"Action, Crime, Thriller            ",,,,,,
Chennai Story,null,,,,,,
Garam,Drama            ,,,,,,
Crazy Boy,"Action, Comedy, Romance            ",,,,,,
Chadarangam,Drama            ,,,,,,
Sawaare Sabke Sapne... Preeto,Drama            ,,,,,,
Krishna Arjun,Thriller            ,,,,,,
Khiladi,"Action, Comedy, Romance            ",,,,,,
Sarocharu,"Action, Comedy, Drama            ",,,,,,
Na venta paduthunna chinnadevadamma,"Action, Drama, Romance            ",,,,,,
Irakal,Drama            ,,,,,,
Escape from Taliban,"Adventure, Drama, Thriller            ",,,,,,
Gaturro,"Animation, Family            ",,,,,,
Inspector Notty K,"Comedy, Romance            ",,,,,,
Sadaa Nee Premalo,null,,,,,,
Kaafi Thota,Mystery            ,,,,,,
Chandrashekhar,History            ,,,,,,
Fatafat,Short            ,,,,,,
Dil Yeh Ziddi Hai,Drama            ,,,,,,
Main Awara Hoon,"Drama, Family            ",,,,,,
Mungerilal Ke Haseen Sapne,Comedy            ,,,,,,
Kaake Da Viyah,Comedy            ,,,,,,
Saaho - The Game,Action            ,,,,,,
Aamhi Doghi,Drama            ,,,,,,
Shera,Action            ,,,,,,
Valiyaperunnal,"Drama, Thriller            ",,,,,,
Lovers,Romance            ,,,,,,
Yakshi Faithfully Yours,"Horror, Romance, Sci-Fi            ",,,,,,
Shivalinga,"Drama, Horror, Thriller            ",,,,,,
Samosa & Sons,Drama            ,,,,,,
Haridas,"Drama, Sport, Thriller            ",,,,,,
Doli,"Drama, Romance            ",,,,,,
Jihad,Drama            ,,,,,,
Dhira,Animation            ,,,,,,
Sakthivel,Drama            ,,,,,,
Suttu Pidikka Utharavu,"Action, Drama            ",,,,,,
Andar Bahar,Comedy            ,,,,,,
Pallavi Anu Pallavi,"Drama, Romance            ",,,,,,
Soothrakkaran,"Family, Thriller            ",,,,,,
Five as Same,Drama            ,,,,,,
Manchi Manasulu,Drama            ,,,,,,
Blindspot,"Short, Crime, Mystery            ",,,,,,
Challenge,Drama            ,,,,,,
Baap Baap Hota Hai,Comedy            ,,,,,,
Rudra Ke Rakshak,Drama            ,,,,,,
Pyasi Nigahen,Thriller            ,,,,,,
Calcutta 71,Drama            ,,,,,,
Binny and Baba,Drama            ,,,,,,
Life Lafde Aur Bandiyan,Comedy            ,,,,,,
White Rose,Thriller            ,,,,,,
Black Coffee,Comedy            ,,,,,,
Gruha Pravesam,Family            ,,,,,,
Mrigaya,"Adventure, Drama            ",,,,,,
Maleyali Jotheyali,"Comedy, Drama, Romance            ",,,,,,
Othiram Kadakam,Comedy            ,,,,,,
Seetharama Kalyana,"Action, Drama            ",,,,,,
Pasanga,"Drama, Family            ",,,,,,
One Mic Stand,Comedy            ,,,,,,
Raju Gari Gadhi 3,"Comedy, Horror, Thriller            ",,,,,,
Sagardwipey Jawker Dhan,"Action, Adventure, Mystery            ",,,,,,
Sagardwipey Jawker Dhan,"Action, Adventure, Mystery            ",,,,,,
Mazhe Ghar Mazha Sansar,null,,,,,,
Your Honor,"Crime, Thriller            ",,,,,,
Mambattiyan,"Action, Crime, Drama            ",,,,,,
Deedar,"Drama, Romance            ",,,,,,
Kwatha,Drama            ,,,,,,
Gair,"Action, Drama            ",,,,,,
Narai Ezhuthum Suyasaritham,Drama            ,,,,,,
Paggal,Drama            ,,,,,,
Toonpur Ka Superrhero,"Animation, Action, Adventure            ",,,,,,
Namak Issk Ka,Drama            ,,,,,,
Udhayam NH4,"Action, Thriller            ",,,,,,
Naanera,Drama            ,,,,,,
Taalismaan,Fantasy            ,,,,,,
Bhalobasa Bhalobasa,Romance            ,,,,,,
Gangster of Mundanmala,"Crime, Thriller            ",,,,,,
Madmast Barkhaa,"Romance, Thriller            ",,,,,,
Rupinder Gandhi 2: The Robin Hood,"Action, Crime, Drama            ",,,,,,
Waghar,"Drama, Family            ",,,,,,
Zoya Rathore Murderer,Thriller            ,,,,,,
Dokyala Shot,Thriller            ,,,,,,
Rugged,Drama            ,,,,,,
Desire,"Short, Romance, Thriller            ",,,,,,
Prince Narula: Fall,Music            ,,,,,,
Screenplay,"Action, Crime, Thriller            ",,,,,,
Bhuvan Shome,"Comedy, Drama            ",,,,,,
Suhagan,Romance            ,,,,,,
Pehredaar,Action            ,,,,,,
Swarag Se Sunder,Drama            ,,,,,,
Bhai - Vyakti Ki Valli 2,Biography            ,,,,,,
Vanakkam Da Mappilei,Comedy            ,,,,,,
Kastoori,Drama            ,,,,,,
Suriyan Satta Kalloori,Drama            ,,,,,,
Swayamsiddha,Drama            ,,,,,,
Faltu Engineers,Comedy            ,,,,,,
Bulundi,"Action, Crime, Drama            ",,,,,,
Police Mattu Dada,null,,,,,,
Vaanku,"Comedy, Drama, Family            ",,,,,,
Coffee Ani Barach Kahi,Romance            ,,,,,,
Manjadikuru,"Drama, Family            ",,,,,,
Vidhya No.1,Drama            ,,,,,,
Bicycle Thieves,Drama            ,,,,,,
Taxi,"Romance, Thriller            ",,,,,,
Amar Chitra Katha,Animation            ,,,,,,
Kalam,"Drama, Horror, Mystery            ",,,,,,
Yemandi Avida Vachindi,null,,,,,,
Ghabraiche Nahin,null,,,,,,
Lonappante Mammodheesa,Drama            ,,,,,,
Mast Challay Aamcha,Comedy            ,,,,,,
Sohobashe,Drama            ,,,,,,
Appudappudu,null,,,,,,
Hatimtai,"Adventure, Fantasy            ",,,,,,
Amir Garib,"Action, Thriller            ",,,,,,
Vamsee,Action            ,,,,,,
Sanskar Dharohar Apno Ki,Drama            ,,,,,,
Mallesham,Biography            ,,,,,,
Aamne - Saamne,"Crime, Mystery, Romance            ",,,,,,
Dharmapuri,Drama            ,,,,,,
Morning Raga,"Drama, Music            ",,,,,,
Dandupalya 3,"Crime, Thriller            ",,,,,,
Kudiye Lahore Diye,"Action, Romance            ",,,,,,
Do Chehre,Action            ,,,,,,
Aaj Ke Angaarey,"Action, Drama            ",,,,,,
Nijam,"Action, Drama            ",,,,,,
Sasuchya Gharat Javyachi Varaat,Drama            ,,,,,,
Waaris,Drama            ,,,,,,
Lalbagh,Thriller            ,,,,,,
Bilu: A demon within,"Drama, Fantasy            ",,,,,,
Dharala Prabhu,"Comedy, Drama            ",,,,,,
Pushpaka Vimana,"Comedy, Drama, Family            ",,,,,,
Bhaybheet,Thriller            ,,,,,,
Navarasa,Drama            ,,,,,,
Love Marriage,Drama            ,,,,,,
Evil,Horror            ,,,,,,
The Choice,Drama            ,,,,,,
Annayya,"Comedy, Drama, Family            ",,,,,,
Pyar Pyar,"Action, Drama, Romance            ",,,,,,
Club 60,Drama            ,,,,,,
Raaja Paarvai,"Drama, Romance            ",,,,,,
Nanka Mel,Drama            ,,,,,,
Jai Veeru: Friends Forever,"Action, Adventure, Crime            ",,,,,,
Pahuna: The Little Visitors,"Drama, Mystery            ",,,,,,
Raada,Drama            ,,,,,,
Maa Beti,Drama            ,,,,,,
Runanubandha (The He Without Him),Drama            ,,,,,,
Yeti Obhijaan,"Adventure, Thriller            ",,,,,,
Love & Life: Ek Haadsa,"Short, Drama            ",,,,,,
Un Samayal Arayil,"Comedy, Drama, Family            ",,,,,,
Ajagajantara,"Comedy, Drama            ",,,,,,
Sivaranjiniyum Innum Sila Pengalum,Drama            ,,,,,,
Sunrise,"Crime, Drama, Mystery            ",,,,,,
Ambi Ning Vysaitho,"Action, Drama, Romance            ",,,,,,
Zindabaad,Action            ,,,,,,
Milan,"Drama, Musical, Romance            ",,,,,,
Kunjiramayanam,Comedy            ,,,,,,
Kadal,null,,,,,,
Awaargi,Drama            ,,,,,,
Soora Samhaaram,"Action, Thriller            ",,,,,,
Ammo Okato Tariku,Family            ,,,,,,
Mala Kahich Problem Nahi,Drama            ,,,,,,
Shikhar,Drama            ,,,,,,
Kankan De Ohle,"Drama, Romance            ",,,,,,
Sexy Durga,"Drama, Fantasy, Horror            ",,,,,,
Pyaar Kii Ye Ek Kahaani,"Fantasy, Romance            ",,,,,,
Hero Gayab Mode On,"Action, Adventure, Fantasy            ",,,,,,
Aakashavaani,Drama            ,,,,,,
Aladdin - Naam Toh Suna Hoga,Fantasy            ,,,,,,
Mr. Majnu,Romance            ,,,,,,
Saptapadhi,"Drama, Family, Musical            ",,,,,,
Giri,"Action, Comedy            ",,,,,,
Moonnam Pakkam,Drama            ,,,,,,
Dilpreet Dhillon Feat. Mehar Vaani: Nain,Music            ,,,,,,
Nancy,Drama            ,,,,,,
Dus Numbri,"Action, Comedy, Drama            ",,,,,,
Dagaalty,"Action, Comedy, Drama            ",,,,,,
Indiawaali Maa,Drama            ,,,,,,
Vandha Mala,Drama            ,,,,,,
Bibaho Diaries,"Comedy, Romance            ",,,,,,
India Cabaret,Documentary            ,,,,,,
Phir Lehraya Lal Dupatta,Romance            ,,,,,,
Mona_Darling,"Horror, Thriller            ",,,,,,
Princess Dollie Aur Uska Magic Bag,Fantasy            ,,,,,,
Kuch Tum Kaho Kuch Hum Kahein,"Action, Drama, Romance            ",,,,,,
Devathai,null,,,,,,
Narasimham,"Action, Drama            ",,,,,,
Honey Bunny Ka Jholmaal,"Animation, Comedy            ",,,,,,
Thampu,Drama            ,,,,,,
Jal Bin Machali,Drama            ,,,,,,
Tottaa Pataaka Item Maal,Drama            ,,,,,,
Mera Vyah Kara Do,Romance            ,,,,,,
Tu Abhi Tak Hai Haseen,Family            ,,,,,,
Tenali Rama,"Biography, Comedy, History            ",,,,,,
Super Woman,Drama            ,,,,,,
Rakhwala,Drama            ,,,,,,
Sattham,Thriller            ,,,,,,
Pran Jaaye Par Shaan Na Jaaye,"Comedy, Drama            ",,,,,,
Sanju Weds Geetha,"Drama, Romance            ",,,,,,
I Am Eleven,"Documentary, Biography            ",,,,,,
Karishma Kudrat Kaa,"Action, Drama            ",,,,,,
Idam Jagath,"Action, Thriller            ",,,,,,
Naaginn: Waadon Ki Agniparikshaa,Fantasy            ,,,,,,
Buddies,Drama            ,,,,,,
Kabrastan,Horror            ,,,,,,
Amma Rajyamlo Kadapa Biddalu,"Drama, Thriller            ",,,,,,
Hum Chaar,Drama            ,,,,,,
Hot Mashooka: A Dangerous Lover,Thriller            ,,,,,,
Beehad Ka Baghi,Crime            ,,,,,,
Andha Naal,"Crime, Mystery, Thriller            ",,,,,,
Aakasha Ganga,"Drama, Horror            ",,,,,,
Chhota Bheem and Sky Dragon,Animation            ,,,,,,
Shaadi No. 1,Comedy            ,,,,,,
Blue Eyes,"Romance, Thriller            ",,,,,,
Lalkara Jatti Da,Action            ,,,,,,
Jamba Lakidi Pamba,"Comedy, Fantasy            ",,,,,,
Alisha Chinoy: Made in India,"Music, Romance            ",,,,,,
Begaanaa,Drama            ,,,,,,
Court Room: Sachchai Hazir Ho,Crime            ,,,,,,
Alinagarer Golokdhadha,Adventure            ,,,,,,
The Good Wife,"Short, Drama, Thriller            ",,,,,,
Thandhu Vitten Ennai,Romance            ,,,,,,
Laughter Challenge,Comedy            ,,,,,,
Hitler,"Action, Drama            ",,,,,,
Arikil Oraal,Mystery            ,,,,,,
65th Filmfare Awards,Reality-TV            ,,,,,,
2G Apartments,"Crime, Drama, Mystery            ",,,,,,
Loktak Lairembee,Drama            ,,,,,,
Baabarr,"Action, Crime, Drama            ",,,,,,
Khel,"Comedy, Drama, Romance            ",,,,,,
Kal Kissne Dekha,"Action, Crime, Romance            ",,,,,,
Ghar Banduk Biryani,null,,,,,,
Mere Rang Mein Rangne Waali,Romance            ,,,,,,
Tuglak,Drama            ,,,,,,
The Last Show,Drama            ,,,,,,
Pathu Madha Bandham,null,,,,,,
Pari Hun Main,Drama            ,,,,,,
Adbhut,Thriller            ,,,,,,
High Tide,Thriller            ,,,,,,
Idhu Kathirvelan Kadhal,"Comedy, Drama, Romance            ",,,,,,
Vijay Deverakonda Untitled Movie,null,,,,,,
Dhan Daulat,Drama            ,,,,,,
Gounder Vettu Mappillai,Drama            ,,,,,,
Gajinikanth,"Comedy, Romance            ",,,,,,
Athang,Drama            ,,,,,,
Gobeklitepe: The World's First Temple,"Documentary, History            ",,,,,,
Pyar Ka Mandir,"Drama, Family            ",,,,,,
"Mangalam Dangalam - Kabhi Pyaar, Kabhi Vaar",Comedy            ,,,,,,
Dehleez,Romance            ,,,,,,
Jai Vikraanta,"Action, Drama            ",,,,,,
Ippatlo Ramudila Seethala Evaruntarandi Babu,Romance            ,,,,,,
10 Kalpanakal,"Crime, Mystery, Thriller            ",,,,,,
Jabardasth,Comedy            ,,,,,,
Rawkto Rawhoshyo,"Drama, Thriller            ",,,,,,
Surya Tapa,Drama            ,,,,,,
Okka Ammayi Thappa,"Action, Drama, Romance            ",,,,,,
Khoon Ka Karz,"Action, Crime, Drama            ",,,,,,
Bell Bottom 2,Crime            ,,,,,,
Wardat,"Action, Thriller            ",,,,,,
Mahima Shani Dev Ki,Fantasy            ,,,,,,
Sundhara Travels,Comedy            ,,,,,,
Current Theega,"Action, Comedy, Romance            ",,,,,,
Sundhara Travels,Comedy            ,,,,,,
Current Theega,"Action, Comedy, Romance            ",,,,,,
Wrong Number,"Mystery, Thriller            ",,,,,,
Vangaveeti,"Action, Biography, Crime            ",,,,,,
Naagarjuna: Ek Yoddha,"Drama, Fantasy, Mystery            ",,,,,,
Dark Chocolate,"Crime, Thriller            ",,,,,,
Janam Janam,"Mystery, Romance, Thriller            ",,,,,,
Edakkad Battalion 06,"Action, Drama, Romance            ",,,,,,
Ramayan,"Adventure, Drama, Fantasy            ",,,,,,
Love 86,"Drama, Romance            ",,,,,,
Geet Sangeet,"Drama, Music            ",,,,,,
Machhli Jal Ki Rani Hai,Horror            ,,,,,,
Jawani Ki Pyas,Thriller            ,,,,,,
WION: Gravitas Plus,"Documentary, Short, News            ",,,,,,
Nimki Mukhiya,"Comedy, Drama            ",,,,,,
Sringara Velan,Comedy            ,,,,,,
La cinta de Alex,Drama            ,,,,,,
Bade Dil Wala,"Drama, Action, Crime            ",,,,,,
Faasle,"Drama, Romance            ",,,,,,
Sex Tape,"Short, Drama            ",,,,,,
Patthar Aur Payal,Action            ,,,,,,
Samar,"Action, Adventure, Thriller            ",,,,,,
The Woman... and the Man,"Short, Drama            ",,,,,,
Saat Kadam,"Drama, Sport            ",,,,,,
Arzoi,"Drama, Family            ",,,,,,
Thenmavin Kombath,"Comedy, Drama, Romance            ",,,,,,
Anveshanam,"Drama, Mystery, Thriller            ",,,,,,
Lilly rani,Family            ,,,,,,
Adhura,"Horror, Thriller            ",,,,,,
Hamaari Bhabhi,Drama            ,,,,,,
Paramathma,Romance            ,,,,,,
Jodidar,Fantasy            ,,,,,,
Otru,"Drama, Thriller            ",,,,,,
Thaanaa Serndha Koottam,"Action, Comedy, Crime            ",,,,,,
Khyapa,Drama            ,,,,,,
Varuthapadatha Valibar Sangam,"Comedy, Romance            ",,,,,,
Gupt Gyaan,"Short, Drama            ",,,,,,
Jung,"Action, Crime, Drama            ",,,,,,
Hai Taubba,Drama            ,,,,,,
Beder Meye Josna,Fantasy            ,,,,,,
Lockdown,Romance            ,,,,,,
Freedom @ Midnight,"Short, Drama            ",,,,,,
Bakasuran,null,,,,,,
Kehtaa Hai Dil Baar Baar,"Comedy, Drama, Romance            ",,,,,,
Christian Brothers,"Action, Drama, Thriller            ",,,,,,
Kalvanin Kadhali,Romance            ,,,,,,
Guru Randhawa: Lahore,Music            ,,,,,,
Woh Apna Sa,"Drama, Romance            ",,,,,,
Sri Jagadguru Adi Shankara,Drama            ,,,,,,
Maari,Mystery            ,,,,,,
Ek Niranjan,Action            ,,,,,,
Layanam,"Romance, Thriller            ",,,,,,
Gaganam,"Action, Crime, Thriller            ",,,,,,
Niram,"Comedy, Musical, Romance            ",,,,,,
Dil Kabaddi,"Comedy, Drama            ",,,,,,
Pizza 3,"Horror, Thriller            ",,,,,,
Pretham,"Comedy, Horror, Mystery            ",,,,,,
Jeannie Aur Juju,"Comedy, Drama, Fantasy            ",,,,,,
Never Give Up,Thriller            ,,,,,,
Inspector Nalinikanta,"Crime, Thriller            ",,,,,,
Beharbari Outpost,Comedy            ,,,,,,
Baby on Board - Marathi,Family            ,,,,,,
Supermodel of the year,Reality-TV            ,,,,,,
Revolver Rani,"Action, Comedy, Crime            ",,,,,,
Nangi Aawazein,"Short, Drama            ",,,,,,
Tu Tu Hai Wahi,"Short, Music, Romance            ",,,,,,
Family Express Bengali Movie,Comedy            ,,,,,,
Love Sex Blood,"Short, Thriller            ",,,,,,
Autonagar Surya,"Action, Crime, Drama            ",,,,,,
Khel Jawani Ka,Thriller            ,,,,,,
Chal Tike Dusta Heba,"Comedy, Drama, Romance            ",,,,,,
Sreedevi,Drama            ,,,,,,
Raaste Kaa Patthar,"Drama, Romance            ",,,,,,
Anari No. 1,Comedy            ,,,,,,
Lava Kusa,"Drama, Family, Musical            ",,,,,,
Idhu Namma Aalu,"Comedy, Romance            ",,,,,,
Amruth Apartments,Drama            ,,,,,,
Hum Ho Gaye Aap Ke,"Drama, Musical, Romance            ",,,,,,
Valli Thirumanam,"Romance, Drama            ",,,,,,
Namumkin,"Drama, Mystery            ",,,,,,
Poori Paani,Romance            ,,,,,,
Rama Rama Krishna Krishna,"Action, Comedy, Drama            ",,,,,,
Censor,Drama            ,,,,,,
Majnu,"Comedy, Family, Romance            ",,,,,,
Night in London,"Action, Drama, Thriller            ",,,,,,
Joggers' Park,"Drama, Romance            ",,,,,,
Pardesi Babu,"Comedy, Drama, Romance            ",,,,,,
The Blind Date,"Short, Romance            ",,,,,,
Anbanavan Asaradhavan Adangadhavan,Action            ,,,,,,
Pandhayam,"Action, Thriller            ",,,,,,
Oru Kuprasidha Payyan,"Action, Crime, Mystery            ",,,,,,
"Doing Time, Doing Vipassana",Documentary            ,,,,,,
Gudiya Ki Shaadi,"Comedy, Drama            ",,,,,,
Asha Jaoar Majhe,Drama            ,,,,,,
Paleri Manikyam: Oru Pathirakolapathakathinte Katha,"Crime, Drama, History            ",,,,,,
A Billion to One,Drama            ,,,,,,
Khal-Naaikaa,"Crime, Drama, Thriller            ",,,,,,
Pournami,"Action, Drama, Mystery            ",,,,,,
Chakram,Drama            ,,,,,,
Krida Yatra,"Documentary, Biography            ",,,,,,
Saurashtra,null,,,,,,
Yuddha Kandam,null,,,,,,
Silence,"Drama, Thriller            ",,,,,,
Kuttanadan Marpappa,"Comedy, Drama            ",,,,,,
Vietnam Colony,"Action, Comedy, Drama            ",,,,,,
Adharm,"Action, Crime, Drama            ",,,,,,
